lat,lon,year,name
39.18282,-122.92877,2022,Lake - UPPER LAKE 1101 - 3rd Party
38.51908,-122.50554,2022,Napa - SILVERADO 2105 - Unknown
37.87424,-120.34453,2022,Tuolumne - PEORIA 1701 - 3rd Party
38.48251,-123.07517,2022,Sonoma - MONTE RIO 1111 - Equipment
38.4482,-122.98656,2022,Sonoma - MONTE RIO 1112 - Vegetation
40.57916,-122.28428,2022,Shasta - OREGON TRAIL 1104 - Vegetation
39.44941,-123.32689,2022,Mendocino - WILLITS 1103 - Unknown
39.26903,-120.9611,2022,Nevada - BRUNSWICK 1105 - Animal
40.13386,-122.32478,2022,Tehama - TYLER 1105 - Animal
37.95216,-120.42778,2022,Tuolumne - PEORIA 1705 - Animal
36.39978,-121.35906,2022,Monterey - SOLEDAD 2102 - Unknown
38.47567,-120.52947,2022,Amador - WEST POINT 1101 - Animal
36.76993,-119.30893,2022,Fresno - TIVY VALLEY 1107 - Unknown
39.21437,-120.97509,2022,Nevada - BRUNSWICK 1102 - Animal
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Vegetation
37.12519,-121.6102,2022,Santa Clara - MORGAN HILL 2109 - Equipment
37.20067,-121.83798,2022,Santa Clara - HICKS 2101 - Equipment
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Unknown
40.32547,-122.32723,2022,Tehama - COTTONWOOD 1103 - Vegetation
38.92464,-121.08172,2022,Placer - PLACER 1103 - Unknown
38.70958,-123.00093,2022,Sonoma - GEYSERVILLE 1101 - Equipment
38.23537,-122.71235,2022,Sonoma - PETALUMA C 1108 - Unknown
38.70958,-123.00093,2022,Sonoma - GEYSERVILLE 1101 - Unknown
38.46996,-122.44455,2022,Napa - SILVERADO 2103 - Company Initiated
38.84079,-121.12009,2022,Placer - PENRYN 1103 - Unknown
35.59842,-120.82783,2022,San Luis Obispo - TEMPLETON 2110 - Unknown
37.08354,-121.98507,2022,Santa Cruz - CAMP EVERS 2106 - Unknown
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Unknown
39.00179,-120.9027,2022,Placer - FORESTHILL 1102 - Animal
37.89144,-122.55864,2022,Marin - ALTO 1125 - Unknown
38.8716,-121.08148,2022,Placer - FLINT 1101 - Equipment
38.81265,-121.14835,2022,Placer - PENRYN 1107 - 3rd Party
34.60929,-120.23777,2022,Santa Barbara - BUELLTON 1101 - Unknown
37.58299,-121.87783,2022,Alameda - SUNOL 1101 - 3rd Party
40.03622,-123.72582,2022,Humboldt - GARBERVILLE 1101 - 3rd Party
37.97028,-120.28217,2022,Tuolumne - CURTIS 1705 - Unknown
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Equipment
39.35331,-121.08345,2022,Nevada - COLUMBIA HILL 1101 - Animal
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Equipment
40.26062,-122.24261,2022,Tehama - RED BLUFF 1104 - Animal
38.83535,-120.79989,2022,El Dorado - PLACERVILLE 2106 - Animal
36.74567,-119.06887,2022,Fresno - DUNLAP 1103 - Unknown
37.42852,-119.91182,2022,Mariposa - MARIPOSA 2102 - Company Initiated
38.02892,-122.15653,2022,Contra Costa - FAIRVIEW 2207 - Unknown
39.01245,-120.84195,2022,Placer - FORESTHILL 1101 - Unknown
38.37534,-120.91677,2022,Amador - CLAY 1101 - Animal
35.59842,-120.82783,2022,San Luis Obispo - TEMPLETON 2110 - Unknown
40.99812,-121.92536,2022,Shasta - PIT NO 5 1101 - Unknown
36.95277,-121.72408,2022,Santa Cruz - GREEN VALLEY 2101 - 3rd Party
39.1719,-120.9956,2022,Nevada - BRUNSWICK 1106 - Unknown
34.58507,-120.11968,2022,Santa Barbara - SANTA YNEZ 1102 - Vegetation
40.38194,-121.80288,2022,Tehama - VOLTA 1101 - Unknown
37.76658,-121.99195,2022,Contra Costa - SAN RAMON 2108 - Unknown
40.32547,-122.32723,2022,Tehama - COTTONWOOD 1103 - 3rd Party
37.58299,-121.87783,2022,Alameda - SUNOL 1101 - 3rd Party
40.38681,-124.10086,2022,Humboldt - RIO DELL 1102 - Vegetation
38.34045,-122.3711,2022,Napa - PUEBLO 2103 - Unknown
38.46282,-122.19143,2022,Napa - MONTICELLO 1101 - Unknown
37.20689,-121.03613,2022,Merced - GUSTINE 1102 - 3rd Party
38.02892,-122.15653,2022,Contra Costa - FAIRVIEW 2207 - Unknown
40.1635,-124.0209,2022,Humboldt - GARBERVILLE 1102 - 3rd Party
36.95277,-121.72408,2022,Santa Cruz - GREEN VALLEY 2101 - Unknown
38.60348,-122.63487,2022,Sonoma - CALISTOGA 1101 - Unknown
38.60848,-121.03643,2022,El Dorado - CLARKSVILLE 2103 - 3rd Party
35.59842,-120.82783,2022,San Luis Obispo - TEMPLETON 2110 - Unknown
35.14447,-120.55768,2022,San Luis Obispo - OCEANO 1104 - Unknown
35.29295,-120.76176,2022,San Luis Obispo - FOOTHILL 1101 - Unknown
39.1719,-120.9956,2022,Nevada - BRUNSWICK 1106 - Animal
38.10669,-122.61283,2022,Marin - STAFFORD 1102 - Animal
38.05266,-120.60104,2022,Calaveras - FROGTOWN 1702 - Unknown
39.25327,-121.39347,2022,Yuba - BROWNS VALLEY 1101 - Unknown
40.21484,-122.30986,2022,Tehama - RED BLUFF 1101 - Animal
40.55829,-122.23532,2022,Shasta - DESCHUTES 1104 - Equipment
36.84309,-121.53782,2022,San Benito - SAN JUSTO 1101 - Unknown
39.09817,-123.19547,2022,Mendocino - UKIAH 1114 - Unknown
38.10669,-122.61283,2022,Marin - STAFFORD 1102 - Unknown
38.14103,-120.93242,2022,Calaveras - CORRAL 1101 - Animal
38.76431,-120.67687,2022,El Dorado - APPLE HILL 1104 - 3rd Party
39.44231,-121.52461,2022,Butte - WYANDOTTE 1109 - Vegetation
38.1477,-120.45705,2022,Calaveras - FROGTOWN 1701 - Unknown
37.35283,-121.63951,2022,Santa Clara - SWIFT 2110 - Unknown
37.99499,-121.98065,2022,Contra Costa - TIDEWATER 2106 - Unknown
38.14103,-120.93242,2022,Calaveras - CORRAL 1101 - Unknown
39.26903,-120.9611,2022,Nevada - BRUNSWICK 1105 - Unknown
39.39679,-123.76046,2022,Mendocino - FORT BRAGG A 1102 - Unknown
39.51683,-121.49422,2022,Butte - WYANDOTTE 1110 - Animal
35.36551,-118.88447,2022,Kern - MAGUNDEN 1108 - Equipment
40.64915,-121.92832,2022,Shasta - WHITMORE 1101 - Animal
34.94534,-120.2312,2022,Santa Barbara - SISQUOC 1102 - Unknown
37.08268,-122.0578,2022,Santa Cruz - CAMP EVERS 2105 - Vegetation
38.68691,-120.97655,2022,El Dorado - SHINGLE SPRINGS 2105 - Unknown
38.14103,-120.93242,2022,Calaveras - CORRAL 1101 - 3rd Party
36.95662,-121.55504,2022,Santa Clara - LLAGAS 2104 - Unknown
40.73712,-123.92813,2022,Humboldt - MAPLE CREEK 1101 - Vegetation
39.09887,-121.11342,2022,Nevada - HIGGINS 1103 - Animal
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Vegetation
37.35906,-119.72919,2022,Madera - OAKHURST 1101 - Company Initiated
37.38742,-119.64062,2022,Madera - OAKHURST 1103 - Equipment
38.91133,-122.74839,2022,Lake - KONOCTI 1102 - Company Initiated
38.87484,-122.56542,2022,Lake - HIGHLANDS 1103 - Company Initiated
36.41879,-121.64567,2022,Monterey - LAURELES 1111 - Unknown
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Unknown
41.19334,-123.66592,2022,Humboldt - HOOPA 1101 - Vegetation
39.23007,-121.07141,2022,Nevada - BRUNSWICK 1110 - Animal
38.87762,-120.95859,2022,El Dorado - MOUNTAIN QUARRIES 2101 - Vegetation
38.36278,-122.27354,2022,Napa - PUEBLO 1105 - Animal
36.95662,-121.55504,2022,Santa Clara - LLAGAS 2104 - Animal
37.86419,-122.11587,2022,Contra Costa - ROSSMOOR 1108 - Animal
38.57212,-122.5563,2022,Napa - CALISTOGA 1102 - Unknown
38.38578,-122.03407,2022,Solano - VACAVILLE 1108 - 3rd Party
36.97833,-121.83326,2022,Santa Cruz - ROB ROY 2104 - Unknown
35.99487,-121.2179,2022,Monterey - JOLON 1103 - Unknown
38.26607,-122.12373,2022,Solano - JAMESON 1105 - 3rd Party
38.57212,-122.5563,2022,Napa - CALISTOGA 1102 - Unknown
36.72274,-121.2841,2022,San Benito - HOLLISTER 2105 - Vegetation
37.13756,-121.72382,2022,Santa Clara - MORGAN HILL 2111 - 3rd Party
40.33632,-122.39889,2022,Tehama - COTTONWOOD 1101 - Unknown
36.41879,-121.64567,2022,Monterey - LAURELES 1111 - Unknown
34.64167,-120.38389,2022,Santa Barbara - CABRILLO 1103 - Equipment
39.35331,-121.08345,2022,Nevada - COLUMBIA HILL 1101 - Animal
37.36063,-122.12957,2022,Santa Clara - LOYOLA 1102 - 3rd Party
39.86758,-121.77927,2022,Butte - SYCAMORE CREEK 1111 - 3rd Party
35.32356,-118.80723,2022,Kern - LAMONT 1104 - Equipment
37.17528,-122.16039,2022,San Mateo - BIG BASIN 1102 - Vegetation
39.3031,-123.21265,2022,Mendocino - MENDOCINO 1101 - Unknown
36.95277,-121.72408,2022,Santa Cruz - GREEN VALLEY 2101 - Unknown
38.05266,-120.60104,2022,Calaveras - FROGTOWN 1702 - Unknown
38.05266,-120.60104,2022,Calaveras - FROGTOWN 1702 - Unknown
38.98539,-123.11578,2022,Mendocino - HOPLAND 1101 - Unknown
37.08354,-121.98507,2022,Santa Cruz - CAMP EVERS 2106 - Equipment
37.89497,-120.58059,2022,Calaveras - PEORIA 1704 - 3rd Party
38.46282,-122.19143,2022,Napa - MONTICELLO 1101 - Unknown
38.16406,-120.40199,2022,Calaveras - STANISLAUS 1701 - Unknown
38.16406,-120.40199,2022,Calaveras - STANISLAUS 1701 - Animal
38.52334,-122.73298,2022,Sonoma - FULTON 1107 - Equipment
36.39978,-121.35906,2022,Monterey - SOLEDAD 2102 - Unknown
39.51323,-121.54072,2022,Butte - OROVILLE 1104 - Animal
36.84309,-121.53782,2022,San Benito - SAN JUSTO 1101 - Company Initiated
37.90833,-121.88878,2022,Contra Costa - CLAYTON 2212 - Unknown
38.1477,-120.45705,2022,Calaveras - FROGTOWN 1701 - Equipment
39.48109,-121.44125,2022,Butte - WYANDOTTE 1107 - Animal
37.16335,-122.00153,2022,Santa Clara - LOS GATOS 1106 - Equipment
38.52334,-122.73298,2022,Sonoma - FULTON 1107 - Equipment
35.81584,-120.95504,2022,San Luis Obispo - OILFIELDS 1103 - Unknown
35.81584,-120.95504,2022,San Luis Obispo - OILFIELDS 1103 - Unknown
41.07328,-121.33429,2022,Lassen - MC ARTHUR 1101 - Unknown
40.81708,-121.94378,2022,Shasta - CEDAR CREEK 1101 - Unknown
39.25432,-121.17462,2022,Nevada - NARROWS 2102 - Animal
40.49,-122.3139,2022,Shasta - JESSUP 1103 - 3rd Party
38.75514,-120.938,2022,El Dorado - SHINGLE SPRINGS 2109 - Animal
38.35685,-122.25416,2022,Napa - PUEBLO 1104 - Animal
36.55095,-119.21145,2022,Tulare - OROSI 1102 - Unknown
38.37534,-120.91677,2022,Amador - CLAY 1101 - Unknown
39.94784,-122.32079,2022,Tehama - CORNING 1101 - Animal
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Unknown
36.72073,-121.5907,2022,Monterey - GABILAN 1101 - Unknown
35.5612,-121.02162,2022,San Luis Obispo - PERRY 1101 - Animal
39.05205,-122.64479,2022,Lake - REDBUD 1101 - Unknown
38.1477,-120.45705,2022,Calaveras - FROGTOWN 1701 - Animal
38.43098,-121.96267,2022,Solano - VACA DIXON 1105 - Company Initiated
36.72274,-121.2841,2022,San Benito - HOLLISTER 2105 - Unknown
40.51271,-121.83736,2022,Shasta - VOLTA 1102 - Unknown
39.05205,-122.64479,2022,Lake - REDBUD 1101 - 3rd Party
37.42852,-119.91182,2022,Mariposa - MARIPOSA 2102 - Company Initiated
36.49671,-119.23257,2022,Tulare - STONE CORRAL 1108 - Animal
37.06172,-122.01683,2022,Santa Cruz - CAMP EVERS 2104 - Unknown
38.70958,-123.00093,2022,Sonoma - GEYSERVILLE 1101 - Vegetation
37.34436,-122.19211,2022,Santa Clara - MENLO 1103 - Company Initiated
37.34436,-122.19211,2022,Santa Clara - MENLO 1103 - Company Initiated
40.32547,-122.32723,2022,Tehama - COTTONWOOD 1103 - Company Initiated
39.46517,-122.52039,2022,Colusa - ELK CREEK 1101 - Unknown
38.35556,-122.48963,2022,Sonoma - DUNBAR 1101 - Unknown
37.89497,-120.58059,2022,Tuolumne - PEORIA 1704 - 3rd Party
37.7114,-121.95827,2022,Alameda - SAN RAMON 2107 - Animal
37.07722,-121.65846,2022,Santa Clara - MORGAN HILL 2105 - Unknown
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Equipment
37.13756,-121.72382,2022,Santa Clara - MORGAN HILL 2111 - Unknown
36.95277,-121.72408,2022,Santa Cruz - GREEN VALLEY 2101 - Unknown
38.87762,-120.95859,2022,El Dorado - MOUNTAIN QUARRIES 2101 - Unknown
38.76454,-122.11113,2022,Yolo - MADISON 2101 - Unknown
38.60348,-122.63487,2022,Napa - CALISTOGA 1101 - Unknown
39.36714,-121.22289,2022,Yuba - DOBBINS 1101 - 3rd Party
38.23537,-122.71235,2022,Sonoma - PETALUMA C 1108 - Animal
40.03622,-123.72582,2022,Mendocino - GARBERVILLE 1101 - 3rd Party
38.69673,-122.84616,2022,Sonoma - GEYSERVILLE 1102 - Unknown
39.18282,-122.92877,2022,Lake - UPPER LAKE 1101 - 3rd Party
34.85769,-120.35039,2022,Santa Barbara - SISQUOC 1101 - Environmental/External
39.25432,-121.17462,2022,Nevada - NARROWS 2102 - Animal
39.1719,-120.9956,2022,Nevada - BRUNSWICK 1106 - 3rd Party
35.60818,-118.93159,2022,Kern - POSO MOUNTAIN 2101 - Animal
37.23969,-119.76405,2022,Madera - COARSEGOLD 2104 - Company Initiated
38.14103,-120.93242,2022,Calaveras - CORRAL 1101 - Unknown
40.38681,-124.10086,2022,Humboldt - RIO DELL 1102 - Unknown
37.50948,-119.88494,2022,Mariposa - MARIPOSA 2101 - Company Initiated
36.97833,-121.83326,2022,Santa Cruz - ROB ROY 2104 - Unknown
38.99434,-121.03214,2022,Placer - HALSEY 1101 - Unknown
38.37954,-122.63844,2022,Sonoma - BELLEVUE 2101 - Unknown
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Animal
40.32547,-122.32723,2022,Tehama - COTTONWOOD 1103 - Unknown
38.69673,-122.84616,2022,Sonoma - GEYSERVILLE 1102 - Vegetation
36.72073,-121.5907,2022,Monterey - GABILAN 1101 - Unknown
35.19478,-120.55035,2022,San Luis Obispo - SAN LUIS OBISPO 1104 - Animal
38.84079,-121.12009,2022,Placer - PENRYN 1103 - Unknown
35.99014,-120.83947,2022,Monterey - OILFIELDS 1102 - Unknown
39.80121,-121.59808,2022,Butte - PARADISE 1105 - 3rd Party
38.91133,-122.74839,2022,Lake - KONOCTI 1102 - Unknown
37.16724,-119.72324,2022,Madera - COARSEGOLD 2103 - 3rd Party
35.99487,-121.2179,2022,Monterey - JOLON 1103 - Unknown
37.13756,-121.72382,2022,Santa Clara - MORGAN HILL 2111 - Unknown
38.75514,-120.938,2022,El Dorado - SHINGLE SPRINGS 2109 - Unknown
37.13796,-121.93208,2022,Santa Clara - LOS GATOS 1107 - Animal
38.02471,-121.96162,2022,Contra Costa - WILLOW PASS 1101 - Animal
38.46282,-122.19143,2022,Napa - MONTICELLO 1101 - Unknown
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Unknown
39.11073,-121.0478,2022,Nevada - HIGGINS 1104 - Unknown
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Animal
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Animal
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Animal
38.37447,-121.99857,2022,Solano - VACAVILLE 1111 - Unknown
37.88113,-121.64804,2022,Contra Costa - BRENTWOOD 2105 - Unknown
37.89497,-120.58059,2022,Calaveras - PEORIA 1704 - Unknown
37.16724,-119.72324,2022,Madera - COARSEGOLD 2103 - Animal
38.14425,-120.87251,2022,Calaveras - CORRAL 1102 - Animal
35.48686,-120.96796,2022,San Luis Obispo - CAYUCOS 1101 - Unknown
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Equipment
37.72417,-120.19413,2022,Mariposa - BEAR VALLEY 2105 - Unknown
38.83535,-120.79989,2022,El Dorado - PLACERVILLE 2106 - 3rd Party
34.6311,-120.0564,2022,Santa Barbara - SANTA YNEZ 1104 - Unknown
39.05408,-120.9694,2022,Placer - WEIMAR 1101 - Animal
40.38681,-124.10086,2022,Humboldt - RIO DELL 1102 - 3rd Party
35.60818,-118.93159,2022,Kern - POSO MOUNTAIN 2101 - 3rd Party
34.90275,-120.25879,2022,Santa Barbara - SISQUOC 1103 - Unknown
38.7223,-120.85025,2022,El Dorado - DIAMOND SPRINGS 1103 - Animal
37.24126,-121.86818,2022,Santa Clara - HICKS 2111 - Equipment
37.2666,-122.0353,2022,Santa Clara - SARATOGA 1103 - Unknown
37.13796,-121.93208,2022,Santa Cruz - LOS GATOS 1107 - Vegetation
36.57006,-121.70294,2022,Monterey - RESERVATION ROAD 1101 - Equipment
36.76993,-119.30893,2022,Fresno - TIVY VALLEY 1107 - Animal
39.07657,-122.95219,2022,Lake - HARTLEY 1101 - Animal
37.17528,-122.16039,2022,Santa Cruz - BIG BASIN 1102 - Vegetation
35.14447,-120.55768,2022,San Luis Obispo - OCEANO 1104 - Unknown
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Unknown
37.16335,-122.00153,2022,Santa Clara - LOS GATOS 1106 - 3rd Party
38.98539,-123.11578,2022,Mendocino - HOPLAND 1101 - Unknown
36.11979,-120.84841,2022,Monterey - SAN ARDO 1102 - Unknown
38.4716,-122.91094,2022,Sonoma - MIRABEL 1101 - 3rd Party
38.6771,-120.77834,2022,El Dorado - DIAMOND SPRINGS 1106 - Company Initiated
40.8597,-123.53264,2022,Humboldt - WILLOW CREEK 1103 - Company Initiated
38.49886,-122.90255,2022,Sonoma - MIRABEL 1102 - Unknown
37.34436,-122.19211,2022,Santa Clara - MENLO 1103 - Unknown
39.16533,-121.10907,2022,Nevada - GRASS VALLEY 1103 - 3rd Party
37.34436,-122.19211,2022,Santa Clara - MENLO 1103 - Vegetation
37.0758,-122.12089,2022,Santa Cruz - BURNS 2101 - Vegetation
37.0758,-122.12089,2022,Santa Cruz - BURNS 2101 - Vegetation
37.01818,-122.01567,2022,Santa Cruz - CAMP EVERS 2103 - Vegetation
36.95277,-121.72408,2022,Santa Cruz - GREEN VALLEY 2101 - Unknown
38.35293,-122.53515,2022,Sonoma - DUNBAR 1102 - Animal
40.82353,-121.51246,2022,Shasta - RISING RIVER 1101 - Unknown
39.27633,-121.01839,2022,Nevada - BRUNSWICK 1103 - Animal
35.45977,-120.52856,2022,San Luis Obispo - TEMPLETON 2113 - Unknown
39.25369,-123.18612,2022,Mendocino - CALPELLA 1101 - Unknown
36.59452,-121.51729,2022,Monterey - SPENCE 1104 - Unknown
40.39965,-122.23049,2022,Shasta - PANORAMA 1101 - Company Initiated
38.70043,-123.33864,2022,Sonoma - ANNAPOLIS 1101 - 3rd Party
39.30973,-120.34252,2022,Nevada - SUMMIT 1102 - 3rd Party
38.81073,-122.99945,2022,Sonoma - CLOVERDALE 1102 - Company Initiated
39.86758,-121.77927,2022,Butte - SYCAMORE CREEK 1111 - Equipment
37.80066,-122.18061,2022,Alameda - OAKLAND X 1106 - Vegetation
40.64915,-121.92832,2022,Shasta - WHITMORE 1101 - Unknown
39.18282,-122.92877,2022,Lake - UPPER LAKE 1101 - Unknown
37.23969,-119.76405,2022,Madera - COARSEGOLD 2104 - Company Initiated
37.13737,-122.12027,2022,Santa Cruz - BIG BASIN 1101 - Unknown
38.48172,-122.72395,2022,Sonoma - MONROE 2103 - Unknown
39.26441,-120.72555,2022,Placer - DRUM 1101 - Unknown
39.05205,-122.64479,2022,Lake - REDBUD 1101 - 3rd Party
37.06648,-120.92162,2022,Merced - WRIGHT 1110 - Unknown
37.31287,-122.36206,2022,San Mateo - HALF MOON BAY 1103 - Vegetation
37.58299,-121.87783,2022,Alameda - SUNOL 1101 - Unknown
38.34045,-122.3711,2022,Napa - PUEBLO 2103 - Unknown
38.58834,-122.43888,2022,Napa - SILVERADO 2104 - Unknown
38.34826,-120.52298,2022,Calaveras - WEST POINT 1102 - Company Initiated
39.04224,-121.14538,2022,Nevada - HIGGINS 1109 - Animal
36.59729,-121.63591,2022,Monterey - RESERVATION ROAD 1102 - Equipment
36.88675,-121.62831,2022,Monterey - SAN BENITO 2104 - Animal
40.03622,-123.72582,2022,Mendocino - GARBERVILLE 1101 - Vegetation
37.58299,-121.87783,2022,Alameda - SUNOL 1101 - Unknown
38.76454,-122.11113,2022,Yolo - MADISON 2101 - Unknown
39.01245,-120.84195,2022,Placer - FORESTHILL 1101 - Vegetation
37.02736,-119.52231,2022,Fresno - AUBERRY 1102 - 3rd Party
39.19325,-123.21464,2022,Mendocino - UKIAH 1111 - 3rd Party
38.66065,-120.98793,2022,El Dorado - SHINGLE SPRINGS 2108 - 3rd Party
37.61193,-120.3717,2022,Mariposa - MERCED FALLS 1102 - Unknown
37.28158,-122.08369,2022,Santa Clara - STELLING 1110 - Animal
39.25369,-123.18612,2022,Mendocino - CALPELLA 1101 - Equipment
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Unknown
38.37264,-122.34751,2022,Napa - PUEBLO 2104 - Animal
38.37264,-122.34751,2022,Napa - PUEBLO 2104 - Unknown
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Animal
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Equipment
36.61718,-121.51364,2022,Monterey - SPENCE 1102 - Unknown
38.27625,-122.00983,2022,Solano - PEABODY 2113 - Equipment
38.22959,-122.26285,2022,Napa - TULUCAY 1101 - Unknown
39.3375,-121.62529,2022,Butte - HONCUT 1101 - Unknown
40.50183,-122.53363,2022,Shasta - GIRVAN 1101 - Animal
38.89052,-121.24896,2022,Placer - LINCOLN 1101 - Vegetation
38.84079,-121.12009,2022,Placer - PENRYN 1103 - Vegetation
38.92464,-121.08172,2022,Placer - PLACER 1103 - Vegetation
38.00832,-120.40698,2022,Tuolumne - RACETRACK 1703 - 3rd Party
38.99434,-121.03214,2022,Placer - HALSEY 1101 - Unknown
40.1635,-124.0209,2022,Humboldt - GARBERVILLE 1102 - Vegetation
38.92464,-121.08172,2022,Placer - PLACER 1103 - Unknown
37.69654,-122.02367,2022,Alameda - CASTRO VALLEY 1110 - Unknown
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Animal
37.20067,-121.83798,2022,Santa Clara - HICKS 2101 - Unknown
38.5596,-123.21606,2022,Sonoma - FORT ROSS 1121 - Equipment
40.44797,-122.38601,2022,Shasta - JESSUP 1102 - 3rd Party
39.1719,-120.9956,2022,Nevada - BRUNSWICK 1106 - Vegetation
38.51908,-122.50554,2022,Napa - SILVERADO 2105 - 3rd Party
38.64403,-120.92101,2022,El Dorado - SHINGLE SPRINGS 2110 - Unknown
38.48806,-122.38568,2022,Napa - SILVERADO 2102 - Company Initiated
38.96864,-121.01716,2022,Placer - HALSEY 1102 - 3rd Party
37.89923,-122.10449,2022,Contra Costa - ROSSMOOR 1101 - Vegetation
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Unknown
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Unknown
39.25664,-121.33375,2022,Nevada - NARROWS 2101 - Unknown
38.26607,-122.12373,2022,Solano - JAMESON 1105 - Unknown
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - Unknown
37.2666,-122.0353,2022,Santa Clara - SARATOGA 1103 - Animal
39.09317,-120.95762,2022,Placer - SHADY GLEN 1101 - Animal
38.05266,-120.60104,2022,Calaveras - FROGTOWN 1702 - Unknown
40.1635,-124.0209,2022,Humboldt - GARBERVILLE 1102 - Unknown
35.96874,-120.09234,2022,Kings - AVENAL 2101 - Unknown
37.20689,-121.03613,2022,Merced - GUSTINE 1102 - 3rd Party
38.44816,-120.61656,2022,Amador - PINE GROVE 1102 - Animal
38.19481,-122.65476,2022,Sonoma - PETALUMA C 1109 - Unknown
38.70043,-123.33864,2022,Sonoma - ANNAPOLIS 1101 - Vegetation
40.16671,-123.56266,2022,Humboldt - FORT SEWARD 1121 - Unknown
37.16335,-122.00153,2022,Santa Clara - LOS GATOS 1106 - 3rd Party
37.89144,-122.55864,2022,Marin - ALTO 1125 - Vegetation
38.37954,-122.63844,2022,Sonoma - BELLEVUE 2101 - Unknown
38.51812,-120.78908,2022,Amador - OLETA 1102 - Animal
41.07328,-121.33429,2022,Lassen - MC ARTHUR 1101 - Animal
37.1098,-122.10838,2022,Santa Cruz - BEN LOMOND 1101 - Animal
38.35556,-122.48963,2022,Sonoma - DUNBAR 1101 - Animal
38.96864,-121.01716,2022,Placer - HALSEY 1102 - Animal
38.84079,-121.12009,2022,Placer - PENRYN 1103 - Unknown
37.00765,-121.61162,2022,Santa Clara - LLAGAS 2107 - Animal
37.35283,-121.63951,2022,Santa Clara - SWIFT 2110 - Unknown
38.82121,-123.04336,2022,Sonoma - CLOVERDALE 1101 - Animal
38.63247,-120.66678,2022,El Dorado - APPLE HILL 2102 - 3rd Party
40.08023,-122.09647,2022,Tehama - LOS MOLINOS 1101 - Animal
38.92714,-121.16296,2022,Placer - WISE 1102 - Unknown
38.44816,-120.61656,2022,Amador - PINE GROVE 1102 - Animal
39.44231,-121.52461,2022,Butte - WYANDOTTE 1109 - Animal
38.14103,-120.93242,2022,Calaveras - CORRAL 1101 - Animal
39.93544,-120.91094,2022,Plumas - EAST QUINCY 1101 - Unknown
35.81584,-120.95504,2022,Monterey - OILFIELDS 1103 - Unknown
37.8925,-122.08827,2022,Contra Costa - ROSSMOOR 1104 - Unknown
39.91039,-121.62436,2022,Butte - ORO FINO 1102 - 3rd Party
39.07657,-122.95219,2022,Lake - HARTLEY 1101 - Animal
38.28007,-122.60077,2022,Sonoma - LAKEVILLE 1102 - Unknown
37.89322,-122.18961,2022,Contra Costa - SOBRANTE 1103 - Unknown
37.87424,-120.34453,2022,Tuolumne - PEORIA 1701 - Unknown
38.77952,-122.6786,2022,Lake - MIDDLETOWN 1101 - Equipment
37.00765,-121.61162,2022,Santa Clara - LLAGAS 2107 - Equipment
38.41857,-122.55718,2022,Sonoma - DUNBAR 1103 - Equipment
38.69673,-122.84616,2022,Sonoma - GEYSERVILLE 1102 - Unknown
36.39978,-121.35906,2022,Monterey - SOLEDAD 2102 - Unknown
39.04021,-122.77016,2022,Lake - LUCERNE 1106 - Animal
37.17528,-122.16039,2022,Santa Cruz - BIG BASIN 1102 - Animal
39.44525,-121.03971,2022,Yuba - PIKE CITY 1101 - Unknown
38.76431,-120.67687,2022,El Dorado - APPLE HILL 1104 - Animal
34.6311,-120.0564,2022,Santa Barbara - SANTA YNEZ 1104 - Animal
39.66145,-121.57291,2022,Butte - CLARK ROAD 1102 - Animal
40.8597,-123.53264,2022,Humboldt - WILLOW CREEK 1103 - Unknown
37.8925,-122.08827,2022,Contra Costa - ROSSMOOR 1104 - Unknown
37.36139,-121.79932,2022,Santa Clara - MC KEE 1111 - Animal
38.8771,-121.18423,2022,Placer - PENRYN 1105 - Unknown
38.27278,-122.42314,2022,Sonoma - SONOMA 1105 - Animal
35.21197,-120.70549,2022,San Luis Obispo - SAN LUIS OBISPO 1107 - Equipment
38.57212,-122.5563,2022,Napa - CALISTOGA 1102 - Unknown
37.37252,-122.21309,2022,San Mateo - MENLO 1102 - Unknown
