lat,lon,year,name
38.95486,-121.35792,2020,CPUC ignition 2020-07-22
37.94471,-120.84352,2020,CPUC ignition 2020-07-22
37.91495,-121.37623,2020,CPUC ignition 2020-07-20
37.89917,-122.23591,2020,CPUC ignition 2020-07-20
39.08988,-121.13632,2020,CPUC ignition 2020-07-19
36.52005,-121.8318,2020,CPUC ignition 2020-07-19
37.0293,-119.50686,2020,CPUC ignition 2020-07-19
37.72113,-122.13412,2020,CPUC ignition 2020-07-19
39.55336,-122.18504,2020,CPUC ignition 2020-07-18
39.78293,-121.86967,2020,CPUC ignition 2020-07-17
38.21016,-122.14407,2020,CPUC ignition 2020-07-16
37.63592,-121.57296,2020,CPUC ignition 2020-07-16
37.42231,-119.96126,2020,CPUC ignition 2020-07-15
37.74174,-121.52584,2020,CPUC ignition 2020-07-15
38.37673,-120.86513,2020,CPUC ignition 2020-07-14
37.29912,-121.96426,2020,CPUC ignition 2020-07-14
37.23453,-121.93107,2020,CPUC ignition 2020-07-12
38.25434,-122.16115,2020,CPUC ignition 2020-07-12
40.14481,-123.98236,2020,CPUC ignition 2020-07-12
40.4178,-122.24943,2020,CPUC ignition 2020-07-12
37.1937,-119.49546,2020,CPUC ignition 2020-07-11
38.88482,-120.99611,2020,CPUC ignition 2020-07-11
35.67098,-120.73706,2020,CPUC ignition 2020-07-11
38.1334,-122.25358,2020,CPUC ignition 2020-07-10
38.80874,-121.45134,2020,CPUC ignition 2020-07-10
39.1721,-123.7452,2020,CPUC ignition 2020-07-10
38.40251,-121.9055,2020,CPUC ignition 2020-07-09
37.29914,-122.01392,2020,CPUC ignition 2020-07-09
40.5411,-124.064,2020,CPUC ignition 2020-07-09
39.70471,-121.83509,2020,CPUC ignition 2020-07-09
38.09019,-121.18174,2020,CPUC ignition 2020-07-09
37.55993,-120.32342,2020,CPUC ignition 2020-07-08
36.53096,-119.43043,2020,CPUC ignition 2020-07-07
38.91111,-121.10344,2020,CPUC ignition 2020-07-06
35.64742,-120.5611,2020,CPUC ignition 2020-07-06
40.61255,-122.49424,2020,CPUC ignition 2020-07-06
38.89361,-122.74112,2020,CPUC ignition 2020-07-05
35.56474,-120.2636,2020,CPUC ignition 2020-07-05
37.52289,-122.34839,2020,CPUC ignition 2020-07-05
39.76216,-121.88195,2020,CPUC ignition 2020-07-03
38.463,-121.14125,2020,CPUC ignition 2020-07-03
37.78827,-120.78771,2020,CPUC ignition 2020-07-03
34.82076,-120.28871,2020,CPUC ignition 2020-07-03
39.74038,-122.20915,2020,CPUC ignition 2020-07-03
40.3396,-123.8706,2020,CPUC ignition 2020-07-02
35.63503,-118.96704,2020,CPUC ignition 2020-07-01
